,time,Power Generation Instant (MW),Amb. Temp Instant,GTI Instant,Humidity Instant,day
384,2023-01-09 21:03:35,-0.0758,11.92,0.0,73.1268,9
385,2023-01-09 20:58:25,-0.0753,11.81,0.0719,71.738,9
386,2023-01-09 20:53:15,-0.0757,12.02,0.0,73.3331,9
387,2023-01-09 20:48:04,-0.0758,12.16,0.0,73.0679,9
388,2023-01-09 20:42:54,-0.0757,12.31,0.0,72.8614,9
389,2023-01-09 20:37:44,-0.0747,12.31,0.0,72.6548,9
390,2023-01-09 20:32:34,-0.0756,12.44,0.0,72.6253,9
391,2023-01-09 20:27:23,-0.076,12.43,0.0,72.5367,9
392,2023-01-09 20:22:13,-0.0758,12.55,0.0,71.6787,9
393,2023-01-09 20:17:03,-0.0753,12.75,0.0,70.7289,9
394,2023-01-09 20:11:53,-0.0759,12.95,0.0,70.2826,9
395,2023-01-09 20:06:42,-0.0756,13.18,0.0,69.6266,9
396,2023-01-09 20:01:32,-0.0761,13.36,0.0,69.3877,9
397,2023-01-09 19:56:22,-0.0745,13.44,0.0689,68.6099,9
398,2023-01-09 19:51:12,-0.0755,13.46,0.2044,69.1486,9
399,2023-01-09 19:46:01,-0.0746,13.47,0.0112,69.1486,9
400,2023-01-09 19:40:51,-0.0754,13.48,0.0,69.4176,9
401,2023-01-09 19:35:41,-0.0753,13.6,0.0,68.1902,9
402,2023-01-09 19:30:31,-0.0761,13.89,0.7849,69.5371,9
403,2023-01-09 19:25:20,-0.0747,13.96,0.0,69.3579,9
404,2023-01-09 19:20:10,-0.0755,14.0,0.6572,69.3579,9
405,2023-01-09 19:15:00,-0.0747,14.08,1.7774,69.1785,9
406,2023-01-09 19:09:49,-0.0729,14.08,0.5913,68.9393,9
407,2023-01-09 19:04:39,-0.074,14.01,0.0288,68.4001,9
408,2023-01-09 18:59:29,-0.0757,13.93,0.1665,68.52,9
409,2023-01-09 18:54:19,-0.0742,13.92,1.4123,68.4601,9
410,2023-01-09 18:49:08,-0.0742,13.89,0.0248,68.0101,9
411,2023-01-09 18:43:58,-0.0739,13.67,0.0,68.0401,9
412,2023-01-09 18:38:48,-0.0742,13.46,0.0,69.0888,9
413,2023-01-09 18:33:38,-0.0743,13.24,0.0,68.0401,9
414,2023-01-09 18:28:27,-0.0763,13.44,0.0,68.7297,9
415,2023-01-09 18:23:17,-0.0777,13.62,0.0,67.3188,9
416,2023-01-09 18:18:07,-0.0755,13.77,0.0608,66.8067,9
417,2023-01-09 18:12:57,-0.0756,13.82,0.0,65.3862,9
418,2023-01-09 18:07:46,-0.075,13.98,0.0183,66.5352,9
419,2023-01-09 18:02:36,-0.0751,13.91,0.0,66.5956,9
420,2023-01-09 17:57:26,-0.0754,13.92,0.0,66.6257,9
421,2023-01-09 17:52:16,-0.0752,13.95,0.0,67.6797,9
422,2023-01-09 17:47:05,-0.0757,14.1,0.0,69.029,9
423,2023-01-09 17:41:55,-0.0742,14.21,0.0,68.2502,9
424,2023-01-09 17:36:45,-0.0749,14.4,0.0,66.9272,9
425,2023-01-09 17:31:35,-0.0764,14.59,0.0,66.3239,9
426,2023-01-09 17:26:24,-0.076,14.9,0.0,67.0478,9
427,2023-01-09 17:21:14,-0.0752,15.08,0.0,67.6496,9
428,2023-01-09 17:16:04,-0.0756,15.14,0.0,65.3559,9
429,2023-01-09 17:10:53,-0.0753,15.22,0.0,63.1353,9
430,2023-01-09 17:05:43,-0.076,15.28,0.0,60.8363,9
431,2023-01-09 17:00:33,-0.076,15.35,0.0,60.3744,9
432,2023-01-09 16:55:22,-0.0753,15.34,0.0432,59.8809,9
433,2023-01-09 16:50:12,-0.0761,15.31,0.0,60.3436,9
434,2023-01-09 16:45:02,-0.0758,15.24,0.0,60.2511,9
435,2023-01-09 16:39:52,-0.076,15.31,0.0,61.7888,9
436,2023-01-09 16:34:41,-0.0762,15.25,0.0,61.5126,9
437,2023-01-09 16:29:31,-0.0767,15.28,0.0,61.4205,9
438,2023-01-09 16:24:21,-0.0768,15.44,0.0,60.0043,9
439,2023-01-09 16:19:11,-0.076,15.84,0.0,57.7432,9
440,2023-01-09 16:14:00,-0.0761,16.23,0.0,57.1519,9
441,2023-01-09 16:08:50,-0.0799,16.57,0.0,56.3097,9
442,2023-01-09 16:03:40,-0.0795,16.62,0.0,55.5278,9
443,2023-01-09 15:58:30,-0.0799,16.59,0.1586,55.8408,9
444,2023-01-09 15:53:19,-0.0813,16.63,0.1889,56.1847,9
445,2023-01-09 15:48:09,-0.0807,16.74,0.0,56.5595,9
446,2023-01-09 15:42:59,-0.0806,16.93,0.0,58.5505,9
447,2023-01-09 15:37:49,-0.0801,17.06,0.0,59.1391,9
448,2023-01-09 15:32:38,-0.0809,16.97,0.0,58.8914,9
449,2023-01-09 15:27:28,-0.0795,16.78,0.0,55.7782,9
450,2023-01-09 15:22:18,-0.0789,16.51,0.0,57.6499,9
451,2023-01-09 15:17:08,-0.079,16.49,0.0,56.4034,9
452,2023-01-09 15:11:57,-0.0784,16.51,0.0,56.0284,9
453,2023-01-09 15:06:47,-0.078,16.81,0.0,55.4651,9
454,2023-01-09 15:01:37,-0.0798,17.23,0.0,55.9972,9
455,2023-01-09 14:56:26,-0.0788,17.84,0.0,54.8066,9
456,2023-01-09 14:51:16,-0.0781,18.53,0.0,47.1495,9
457,2023-01-09 14:46:06,-0.0787,19.33,0.0,47.8882,9
458,2023-01-09 14:40:55,-0.0797,19.52,0.0,46.9243,9
459,2023-01-09 14:35:45,-0.0788,19.71,0.0,47.5672,9
460,2023-01-09 14:30:35,-0.0791,20.03,0.0,48.6893,9
461,2023-01-09 14:25:25,-0.0806,20.33,0.0,46.409,9
462,2023-01-09 14:20:14,-0.0787,20.56,0.0,44.9231,9
463,2023-01-09 14:15:04,-0.0784,20.82,0.0,47.6635,9
464,2023-01-09 14:09:54,-0.0773,20.84,0.0,43.3655,9
465,2023-01-09 14:04:44,-0.0776,20.8,0.0,43.8205,9
466,2023-01-09 13:59:33,-0.0783,20.83,0.0,44.7612,9
467,2023-01-09 13:54:23,-0.0779,20.95,0.0,43.7556,9
468,2023-01-09 13:49:13,-0.0794,20.9,0.0,44.1777,9
469,2023-01-09 13:44:03,-0.08,20.88,0.0,43.5931,9
470,2023-01-09 13:38:52,-0.0791,21.07,0.0,43.8855,9
471,2023-01-09 13:33:42,-0.0793,21.25,0.0,42.0618,9
472,2023-01-09 13:28:32,-0.0798,21.51,0.0,41.4081,9
473,2023-01-09 13:23:22,-0.0792,21.8,0.0,41.0152,9
474,2023-01-09 13:18:11,-0.0751,22.08,0.0,40.6875,9
475,2023-01-09 13:13:01,-0.0748,22.31,0.0,39.3076,9
476,2023-01-09 13:07:51,-0.075,22.54,0.0,38.1864,9
477,2023-01-09 13:02:41,-0.0746,22.89,0.0,36.6968,9
478,2023-01-09 12:57:30,-0.0776,23.19,0.0,35.8665,9
479,2023-01-09 12:52:20,-0.1012,23.58,0.0,35.0008,9
480,2023-01-09 12:47:09,-0.108,23.83,0.0,34.2667,9
481,2023-01-09 12:41:59,-0.0842,24.24,0.0,33.8656,9
482,2023-01-09 12:36:48,-0.0352,24.7,0.0,32.995,9
483,2023-01-09 12:31:38,0.0408,25.13,1.9493,32.3574,9
484,2023-01-09 12:26:28,0.1904,25.74,9.6162,31.382,9
485,2023-01-09 12:21:17,0.3398,26.18,23.2546,30.5728,9
486,2023-01-09 12:16:07,0.5029,26.65,39.6801,29.7618,9
487,2023-01-09 12:10:56,0.712,27.01,56.4202,29.4233,9
488,2023-01-09 12:05:45,0.8938,27.27,75.319,29.0506,9
489,2023-01-09 12:00:35,1.1109,27.66,98.596,28.0662,9
490,2023-01-09 11:55:25,1.3072,27.9,118.2393,27.6581,9
491,2023-01-09 11:50:14,1.5625,28.26,141.7419,27.0451,9
492,2023-01-09 11:45:03,1.8805,28.54,163.6567,26.2261,9
493,2023-01-09 11:39:53,2.4391,28.72,187.8441,26.021,9
494,2023-01-09 11:34:43,3.298,28.96,214.5096,25.2683,9
495,2023-01-09 11:29:32,4.4125,29.05,237.7854,25.6791,9
496,2023-01-09 11:24:22,5.818,29.06,265.1253,23.4829,9
497,2023-01-09 11:19:11,6.8916,29.12,285.9586,23.5517,9
498,2023-01-09 11:14:01,7.8274,29.0,310.8893,23.2075,9
499,2023-01-09 11:08:50,8.7163,29.25,337.2897,23.0008,9
500,2023-01-09 11:03:40,9.4085,29.28,356.7534,23.1386,9
501,2023-01-09 10:58:30,10.1225,29.65,378.6965,23.2764,9
502,2023-01-09 10:53:19,10.6758,29.76,410.0136,22.449,9
503,2023-01-09 10:48:08,11.447,29.8,434.0123,22.1037,9
504,2023-01-09 10:42:58,12.3457,30.01,454.9264,22.1037,9
505,2023-01-09 10:37:47,13.0657,30.11,474.3753,21.8272,9
506,2023-01-09 10:32:37,13.9,29.91,503.1237,21.6198,9
507,2023-01-09 10:27:27,14.4788,30.0,521.2839,21.8964,9
508,2023-01-09 10:22:16,15.3226,30.11,547.0148,21.5506,9
509,2023-01-09 10:17:06,15.9287,30.16,564.736,21.1352,9
510,2023-01-09 10:11:55,16.4656,30.32,586.6933,22.0346,9
511,2023-01-09 10:06:44,17.1903,30.18,606.9752,21.8272,9
512,2023-01-09 10:01:34,17.6486,30.31,622.9329,21.8618,9
513,2023-01-09 09:56:24,18.3044,30.34,644.0658,20.7194,9
514,2023-01-09 09:51:13,18.8222,30.02,661.7917,22.3109,9
515,2023-01-09 09:46:03,19.2854,30.5,681.9852,21.4814,9
516,2023-01-09 09:40:52,19.6527,30.54,703.5051,21.1352,9
517,2023-01-09 09:35:42,20.0726,30.44,721.2678,22.449,9
518,2023-01-09 09:30:31,20.5734,30.53,739.4722,22.0692,9
519,2023-01-09 09:25:21,20.8997,30.05,748.4583,22.2073,9
520,2023-01-09 09:20:11,21.4427,29.92,769.7391,22.9663,9
521,2023-01-09 09:15:00,21.7135,29.46,783.8697,23.3452,9
522,2023-01-09 09:09:49,22.1906,30.28,806.957,21.9655,9
523,2023-01-09 09:04:39,22.7334,29.9,813.8624,23.1386,9
524,2023-01-09 08:59:29,23.1176,29.82,828.3233,23.0008,9
525,2023-01-09 08:54:18,23.4497,29.83,844.1753,22.7595,9
526,2023-01-09 08:49:08,23.6751,29.94,851.5126,22.587,9
527,2023-01-09 08:43:57,24.1802,30.1,862.6342,22.9318,9
528,2023-01-09 08:38:46,24.1737,29.6,876.6129,23.8269,9
529,2023-01-09 08:33:36,24.5059,29.1,894.8949,23.8269,9
530,2023-01-09 08:28:26,25.1324,29.5,916.08,23.1041,9
531,2023-01-09 08:23:15,25.2728,29.74,918.7338,23.7238,9
532,2023-01-09 08:18:05,25.4621,29.72,926.1797,23.4829,9
533,2023-01-09 08:12:54,25.5689,29.22,940.08,23.9644,9
534,2023-01-09 08:07:44,25.8652,29.28,943.8421,23.8957,9
535,2023-01-09 08:02:33,26.034,29.67,961.4714,23.0697,9
536,2023-01-09 07:57:23,26.3641,29.82,950.0689,23.1386,9
537,2023-01-09 07:52:13,26.5579,30.14,973.6844,22.7939,9
538,2023-01-09 07:47:02,26.7695,29.92,967.7079,23.6894,9
539,2023-01-09 07:41:51,26.782,29.31,975.7223,24.0675,9
540,2023-01-09 07:36:41,26.6765,28.44,982.423,25.6449,9
541,2023-01-09 07:31:30,26.9676,28.48,988.8534,25.3368,9
542,2023-01-09 07:26:20,27.3117,28.44,1015.7436,24.6512,9
543,2023-01-09 07:21:09,27.3353,28.39,986.9206,25.0285,9
544,2023-01-09 07:15:59,27.3099,29.07,1012.0042,23.5517,9
545,2023-01-09 07:10:48,27.3057,28.95,1017.313,25.1313,9
546,2023-01-09 07:05:38,27.6005,28.72,1026.9171,24.9942,9
547,2023-01-09 07:00:27,27.8322,28.51,1010.9056,25.3368,9
548,2023-01-09 06:55:17,27.6102,28.45,1004.3308,25.5422,9
549,2023-01-09 06:50:06,27.6754,28.38,1019.6465,24.9256,9
550,2023-01-09 06:44:56,27.5675,28.08,1015.1012,25.9527,9
551,2023-01-09 06:39:46,27.718,28.42,999.6406,24.4453,9
552,2023-01-09 06:34:35,27.6987,28.18,1001.8105,25.6791,9
553,2023-01-09 06:29:25,27.7842,27.97,1001.342,26.7723,9
554,2023-01-09 06:24:15,27.6267,27.97,990.1489,25.7475,9
555,2023-01-09 06:19:04,27.6104,27.78,1000.7932,25.9527,9
556,2023-01-09 06:13:53,27.4863,27.86,993.4054,25.8159,9
557,2023-01-09 06:08:43,27.4927,27.55,982.3922,26.021,9
558,2023-01-09 06:03:32,27.3893,27.56,969.0666,25.1998,9
559,2023-01-09 05:58:22,27.189,27.6,966.1934,26.4651,9
560,2023-01-09 05:53:11,27.0695,27.66,954.2291,26.3627,9
561,2023-01-09 05:48:01,26.8196,27.37,955.5305,25.7817,9
562,2023-01-09 05:42:50,26.5672,27.07,941.4247,27.2495,9
563,2023-01-09 05:37:40,26.5212,26.81,938.1392,26.9087,9
564,2023-01-09 05:32:29,26.2866,26.69,925.3812,27.8962,9
565,2023-01-09 05:27:19,25.9577,26.65,918.3782,27.9302,9
566,2023-01-09 05:22:08,25.7095,26.43,904.8085,29.1184,9
567,2023-01-09 05:16:58,25.5021,26.35,895.6786,27.7942,9
568,2023-01-09 05:11:47,25.3006,26.32,875.0215,30.4378,9
569,2023-01-09 05:06:37,25.0309,26.01,869.9478,28.5418,9
570,2023-01-09 05:01:27,24.6457,25.8,848.6216,29.5249,9
571,2023-01-09 04:56:16,24.2283,25.72,837.3321,31.8196,9
572,2023-01-09 04:51:05,23.9259,25.55,822.4247,32.055,9
573,2023-01-09 04:45:55,23.5578,25.19,802.5079,33.5979,9
574,2023-01-09 04:40:45,23.1701,24.96,792.4725,33.3301,9
575,2023-01-09 04:35:34,22.8143,24.77,764.3345,35.4006,9
576,2023-01-09 04:30:24,22.2423,24.74,755.5466,35.6003,9
577,2023-01-09 04:25:13,21.9387,24.33,737.7034,35.6669,9
578,2023-01-09 04:20:03,21.4771,24.19,721.4113,35.7002,9
579,2023-01-09 04:14:52,21.1675,24.1,708.4765,36.5973,9
580,2023-01-09 04:09:42,20.6067,23.97,686.693,36.73,9
581,2023-01-09 04:04:31,20.1748,23.6,671.5356,38.1864,9
582,2023-01-09 03:59:21,19.6933,23.22,650.884,38.2524,9
583,2023-01-09 03:54:10,19.1527,22.86,627.9113,38.3845,9
584,2023-01-09 03:49:00,18.5931,22.8,608.4482,37.3927,9
585,2023-01-09 03:43:49,18.0354,22.16,588.9357,41.0807,9
586,2023-01-09 03:38:39,17.3942,21.54,567.4401,43.2028,9
587,2023-01-09 03:33:29,16.8331,21.39,540.8632,44.1452,9
588,2023-01-09 03:28:18,16.0302,21.15,531.2092,44.8584,9
589,2023-01-09 03:23:07,15.6479,20.6,512.1677,45.5054,9
590,2023-01-09 03:17:57,14.9363,20.32,489.6634,48.7853,9
591,2023-01-09 03:12:47,14.3238,19.83,466.6307,50.381,9
592,2023-01-09 03:07:36,13.6197,18.81,443.9151,53.958,9
593,2023-01-09 03:02:26,12.9742,17.99,422.0882,55.6217,9
594,2023-01-09 02:57:15,12.3147,17.34,402.7231,58.6125,9
595,2023-01-09 02:52:05,11.3167,16.25,377.7333,61.9114,9
596,2023-01-09 02:46:54,10.3308,15.71,354.1504,63.7454,9
597,2023-01-09 02:41:44,8.9883,14.41,326.9463,67.3488,9
598,2023-01-09 02:36:33,7.6423,13.68,305.9834,69.7162,9
599,2023-01-09 02:31:23,6.2024,12.96,281.3554,71.323,9
600,2023-01-09 02:26:12,4.7503,12.43,257.9211,71.9157,9
601,2023-01-09 02:21:02,3.8963,11.86,234.1248,72.2707,9
602,2023-01-09 02:15:51,3.1539,11.24,209.3641,72.6844,9
603,2023-01-09 02:10:41,2.6722,10.81,185.6714,72.7729,9
604,2023-01-09 02:05:31,2.1112,10.26,160.9058,72.5072,9
605,2023-01-09 02:00:20,1.5818,9.88,139.0942,72.389,9
606,2023-01-09 01:55:10,1.2782,9.46,117.6375,71.4713,9
607,2023-01-09 01:49:59,1.0282,9.16,95.1538,71.6491,9
608,2023-01-09 01:44:49,0.8327,8.92,73.7529,71.738,9
609,2023-01-09 01:39:38,0.6367,8.6,51.1441,71.9157,9
610,2023-01-09 01:34:28,0.4576,8.34,38.1363,70.6992,9
611,2023-01-09 01:29:18,0.2958,7.94,18.5628,71.0558,9
612,2023-01-09 01:24:08,0.1273,7.83,7.6651,71.7084,9
613,2023-01-09 01:18:57,0.0325,7.88,3.8335,72.5072,9
614,2023-01-09 01:13:47,-0.0324,8.06,0.008,73.4214,9
615,2023-01-09 01:08:37,-0.0634,8.26,0.0,74.2446,9
616,2023-01-09 01:03:27,-0.0672,8.6,0.0,73.4509,9
617,2023-01-09 00:58:16,-0.0675,8.81,0.0,72.1229,9
618,2023-01-09 00:53:06,-0.0676,8.92,0.0,71.1746,9
619,2023-01-09 00:47:56,-0.0681,8.92,0.0,71.6787,9
620,2023-01-09 00:42:46,-0.0641,9.04,0.0,71.7972,9
621,2023-01-09 00:37:36,-0.0663,9.14,0.0,71.2042,9
622,2023-01-09 00:32:25,-0.0645,9.02,0.0,71.8861,9
623,2023-01-09 00:27:15,-0.0636,8.76,0.0,72.3594,9
624,2023-01-09 00:22:05,-0.0635,8.42,0.0,72.6253,9
625,2023-01-09 00:16:55,-0.0647,8.44,0.0,72.5958,9
626,2023-01-09 00:11:44,-0.064,8.54,0.0,73.0974,9
627,2023-01-09 00:06:34,-0.0657,8.55,0.0,72.4776,9
628,2023-01-09 00:01:24,-0.0653,8.65,0.0,72.9204,9
629,2023-01-08 23:56:14,-0.0646,8.77,0.0,73.6863,8
630,2023-01-08 23:51:03,-0.0649,8.95,0.0,73.5686,8
631,2023-01-08 23:45:53,-0.0661,9.12,0.0,73.7157,8
632,2023-01-08 23:40:43,-0.0669,9.28,0.0,73.7451,8
633,2023-01-08 23:35:33,-0.0694,9.44,0.0,73.7745,8
634,2023-01-08 23:30:23,-0.0702,9.48,0.0,73.9803,8
635,2023-01-08 23:25:12,-0.0704,9.68,0.0,73.9215,8
636,2023-01-08 23:20:02,-0.071,10.06,0.0,73.1563,8
637,2023-01-08 23:14:52,-0.0717,9.98,0.0,73.5686,8
638,2023-01-08 23:09:42,-0.0721,10.0,0.0,73.5392,8
639,2023-01-08 23:04:31,-0.0722,10.09,0.0,73.6569,8
640,2023-01-08 22:59:21,-0.0726,10.36,0.0,73.5686,8
641,2023-01-08 22:54:11,-0.0727,10.39,0.0,73.5392,8
642,2023-01-08 22:49:01,-0.0725,10.48,0.0,73.0089,8
643,2023-01-08 22:43:51,-0.0725,11.1,0.0,72.4185,8
644,2023-01-08 22:38:40,-0.0748,11.53,0.0,72.6253,8
645,2023-01-08 22:33:30,-0.0761,11.58,0.0,72.3299,8
646,2023-01-08 22:28:20,-0.0775,11.33,0.0,72.7139,8
647,2023-01-08 22:23:10,-0.0765,11.05,0.0,72.5958,8
648,2023-01-08 22:17:59,-0.0766,11.26,0.0,72.2707,8
649,2023-01-08 22:12:49,-0.0766,11.5,0.0,71.7972,8
650,2023-01-08 22:07:39,-0.0753,11.92,0.0,72.1524,8
651,2023-01-08 22:02:29,-0.0752,11.81,0.0,71.8565,8
652,2023-01-08 21:57:19,-0.0753,11.64,0.0,72.1229,8
653,2023-01-08 21:52:08,-0.077,11.84,0.0,71.5602,8
654,2023-01-08 21:46:58,-0.0766,12.15,0.0,71.4416,8
655,2023-01-08 21:41:48,-0.0769,12.46,0.003,70.1336,8
656,2023-01-08 21:36:38,-0.0771,12.59,0.0,70.4314,8
657,2023-01-08 21:31:27,-0.0758,12.58,0.0,70.2528,8
658,2023-01-08 21:26:17,-0.0764,12.39,0.0,70.491,8
659,2023-01-08 21:21:07,-0.0756,12.12,0.0,71.7084,8
660,2023-01-08 21:15:57,-0.0765,11.88,0.0,71.5898,8
661,2023-01-08 21:10:47,-0.0766,11.62,0.0,71.5602,8
662,2023-01-08 21:05:36,-0.0763,11.93,0.0,71.5602,8
663,2023-01-08 21:00:26,-0.0752,12.1,0.0,71.2339,8
664,2023-01-08 20:55:16,-0.0768,12.08,0.0,71.9749,8
665,2023-01-08 20:50:06,-0.0764,12.04,0.0,71.5898,8
666,2023-01-08 20:44:55,-0.0763,12.02,0.0,71.9749,8
667,2023-01-08 20:39:45,-0.0767,11.91,0.0,71.7676,8
668,2023-01-08 20:34:35,-0.0765,11.95,0.0,71.4416,8
669,2023-01-08 20:29:25,-0.0747,12.0,0.0,70.8478,8
670,2023-01-08 20:24:15,-0.0761,12.12,0.0,70.4017,8
671,2023-01-08 20:19:04,-0.0758,12.38,0.0,69.9548,8
672,2023-01-08 20:13:54,-0.0747,12.6,0.0,70.7289,8
673,2023-01-08 20:08:44,-0.075,12.71,0.0,70.6695,8
674,2023-01-08 20:03:34,-0.0759,12.86,0.0,70.1336,8
675,2023-01-08 19:58:23,-0.0753,12.84,0.0,69.5968,8
676,2023-01-08 19:53:13,-0.0748,12.91,0.0,69.4774,8
677,2023-01-08 19:48:03,-0.0771,12.94,0.0,70.223,8
678,2023-01-08 19:42:53,-0.0753,12.98,0.0,68.52,8
679,2023-01-08 19:37:43,-0.0764,13.16,0.0,67.5895,8
680,2023-01-08 19:32:32,-0.076,13.3,0.0,67.2887,8
681,2023-01-08 19:27:22,-0.0756,13.56,0.0,67.5594,8
682,2023-01-08 19:22:12,-0.0762,13.72,0.0,67.3188,8
683,2023-01-08 19:17:02,-0.0756,14.1,0.0672,64.9313,8
684,2023-01-08 19:11:51,-0.0778,14.22,0.1011,64.1412,8
685,2023-01-08 19:06:41,-0.0762,14.36,0.3691,64.0499,8
686,2023-01-08 19:01:31,-0.0762,14.52,0.2738,63.6235,8
687,2023-01-08 18:56:21,-0.0754,14.68,0.0,62.7381,8
688,2023-01-08 18:51:11,-0.0751,14.86,0.064,62.0341,8
689,2023-01-08 18:46:00,-0.0753,14.97,0.0,61.666,8
690,2023-01-08 18:40:50,-0.0765,15.0,0.0,61.3283,8
691,2023-01-08 18:35:40,-0.0769,15.02,0.0,61.0517,8
692,2023-01-08 18:30:30,-0.0778,15.0,0.0,61.1132,8
693,2023-01-08 18:25:19,-0.0775,14.96,0.1067,61.3897,8
694,2023-01-08 18:20:09,-0.0768,14.88,0.0,61.5126,8
695,2023-01-08 18:14:59,-0.0764,14.83,0.0,61.7581,8
696,2023-01-08 18:09:49,-0.0768,14.94,0.0,62.1873,8
697,2023-01-08 18:04:39,-0.0776,15.0,0.0,61.1747,8
698,2023-01-08 17:59:28,-0.0778,14.97,0.0,60.6824,8
699,2023-01-08 17:54:18,-0.0768,14.88,0.0,61.4512,8
700,2023-01-08 17:49:08,-0.0774,14.88,0.0,61.7888,8
701,2023-01-08 17:43:58,-0.077,14.96,0.0,62.4934,8
702,2023-01-08 17:38:48,-0.0771,15.04,0.0,62.8298,8
703,2023-01-08 17:33:37,-0.0775,15.18,0.0,62.4934,8
704,2023-01-08 17:28:27,-0.0776,15.28,0.0,62.4628,8
705,2023-01-08 17:23:17,-0.077,15.42,0.0221,62.2485,8
706,2023-01-08 17:18:07,-0.0778,15.35,0.0,62.5546,8
707,2023-01-08 17:12:56,-0.0765,15.28,0.0,61.7581,8
708,2023-01-08 17:07:46,-0.0771,15.34,0.0,60.8363,8
709,2023-01-08 17:02:36,-0.0763,15.4,0.0,60.6209,8
710,2023-01-08 16:57:26,-0.0772,15.56,0.0,60.8979,8
711,2023-01-08 16:52:16,-0.0774,15.56,0.0,60.4669,8
712,2023-01-08 16:47:10,-0.0779,15.61,0.0,60.3128,8
713,2023-01-08 16:42:08,-0.0768,15.73,0.0,59.7265,8
714,2023-01-08 16:37:00,-0.0761,15.88,0.0,58.5195,8
715,2023-01-08 16:31:50,-0.0774,16.06,0.0,57.0896,8
716,2023-01-08 16:26:40,-0.0769,16.41,0.0,55.7469,8
717,2023-01-08 16:21:29,-0.0778,16.76,0.0,53.0439,8
718,2023-01-08 16:16:19,-0.0771,16.91,0.0,51.5884,8
719,2023-01-08 16:11:09,-0.0768,17.16,0.3926,49.2648,8
720,2023-01-08 16:05:59,-0.0777,17.16,0.0,47.6635,8
721,2023-01-08 16:00:48,-0.0775,16.98,0.0,47.1173,8
722,2023-01-08 15:55:38,-0.0772,16.76,0.0,47.9844,8
723,2023-01-08 15:50:28,-0.0768,16.62,0.0,49.9669,8
724,2023-01-08 15:45:18,-0.0766,16.66,0.0,49.6798,8
725,2023-01-08 15:40:07,-0.076,17.01,0.0,49.137,8
726,2023-01-08 15:34:57,-0.0758,17.28,0.0,47.503,8
727,2023-01-08 15:29:47,-0.0766,17.54,0.0,45.8284,8
728,2023-01-08 15:24:36,-0.076,17.56,0.0,44.9555,8
729,2023-01-08 15:19:26,-0.0758,17.64,0.0,45.7315,8
730,2023-01-08 15:14:16,-0.0778,17.69,0.0,45.4084,8
731,2023-01-08 15:09:06,-0.0758,17.73,0.0,45.893,8
732,2023-01-08 15:03:55,-0.0759,17.84,0.0,46.0221,8
733,2023-01-08 14:58:45,-0.0767,18.06,0.0,44.7936,8
734,2023-01-08 14:53:35,-0.0765,18.08,0.0,44.7936,8
735,2023-01-08 14:48:25,-0.0764,18.17,0.0,44.0803,8
736,2023-01-08 14:43:14,-0.0765,18.26,0.0,43.8855,8
737,2023-01-08 14:38:04,-0.0761,18.53,0.0,43.2028,8
738,2023-01-08 14:32:53,-0.0763,18.93,0.0,42.5839,8
739,2023-01-08 14:27:43,-0.076,19.46,0.0,39.9654,8
740,2023-01-08 14:22:33,-0.0748,19.61,0.0,38.7145,8
741,2023-01-08 14:17:23,-0.0766,19.78,0.0,37.3596,8
742,2023-01-08 14:12:12,-0.08,20.05,0.0,36.8626,8
743,2023-01-08 14:07:02,-0.0786,20.28,0.0,36.0992,8
744,2023-01-08 14:01:52,-0.0786,20.55,0.0,35.9662,8
745,2023-01-08 13:56:42,-0.0777,20.75,0.0,35.8665,8
746,2023-01-08 13:51:31,-0.0762,21.0,0.0,35.7334,8
747,2023-01-08 13:46:21,-0.0769,21.22,0.0,35.1674,8
748,2023-01-08 13:41:11,-0.0778,21.34,0.0,34.8674,8
749,2023-01-08 13:36:01,-0.077,21.3,0.0,34.8007,8
750,2023-01-08 13:30:50,-0.0782,21.24,0.0,35.2008,8
751,2023-01-08 13:25:40,-0.0763,21.22,0.0,34.467,8
752,2023-01-08 13:20:30,-0.0773,21.25,0.0,34.0662,8
753,2023-01-08 13:15:20,-0.0751,21.29,0.0,34.1664,8
754,2023-01-08 13:10:09,-0.0758,21.36,0.0,34.4003,8
755,2023-01-08 13:04:59,-0.0767,21.59,0.0,34.133,8
756,2023-01-08 12:59:49,-0.0746,21.98,0.0,34.1998,8
757,2023-01-08 12:54:39,-0.0916,22.36,0.0,33.7987,8
758,2023-01-08 12:49:28,-0.1043,22.87,0.0,32.6595,8
759,2023-01-08 12:44:18,-0.098,23.36,0.0,31.5167,8
760,2023-01-08 12:39:07,-0.0623,23.91,0.0,30.2351,8
761,2023-01-08 12:33:57,0.0023,24.57,0.0,28.338,8
762,2023-01-08 12:28:46,0.0888,25.19,1.109,27.1132,8
763,2023-01-08 12:23:36,0.24,25.9,13.6057,25.7817,8
764,2023-01-08 12:18:25,0.3894,26.46,27.9729,24.9256,8
765,2023-01-08 12:13:15,0.5597,26.89,42.5436,23.9644,8
766,2023-01-08 12:08:05,0.7782,27.28,64.3152,22.449,8
767,2023-01-08 12:02:54,0.9705,27.65,81.8666,22.1037,8
768,2023-01-08 11:57:44,1.172,28.13,106.943,22.1382,8
769,2023-01-08 11:52:33,1.4187,28.46,126.3861,22.3109,8
770,2023-01-08 11:47:23,1.6506,28.72,150.3196,22.1382,8
771,2023-01-08 11:42:12,2.1122,28.98,175.9569,22.3454,8
